井号,时间,工种,操作员,深度,速度,速度单位,张力,张力增量,张力单位,最大张力,缆头张力,安全张力,异常数据标识
陕50H-3王,2025-07-14 10:11:27,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:26,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:25,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:24,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:23,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:22,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:21,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:20,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:19,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:18,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:17,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:16,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:15,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:14,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:13,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:12,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:11,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:10,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:09,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:08,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:07,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:06,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:05,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:04,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:03,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:02,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:01,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:11:00,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:59,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:58,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:57,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:56,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:55,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:54,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:53,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:52,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:51,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:50,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:49,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:48,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:47,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:46,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:45,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:44,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:43,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:42,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:41,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:40,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:39,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:38,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:37,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:36,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:35,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:34,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:33,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:32,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:31,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:30,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:29,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:28,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:27,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:26,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:25,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:24,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:23,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:22,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:21,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:20,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:19,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:18,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:17,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:16,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:15,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:14,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:13,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:12,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:11,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:10,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:09,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:08,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:07,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:06,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:05,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:04,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:03,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:02,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:01,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:10:00,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:59,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:58,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:57,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:56,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:55,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:54,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:53,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:52,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:51,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:50,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:49,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:48,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:47,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:46,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:45,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:44,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:43,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:42,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:41,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:40,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:39,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:38,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:37,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:36,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:35,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:34,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:33,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:32,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:31,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:30,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:29,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:28,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:27,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:26,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:25,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:24,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:23,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:22,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:21,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:20,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:19,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:18,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:17,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:16,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:15,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:14,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:13,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:12,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:11,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:10,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:09,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:08,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:07,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:06,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:05,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:04,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:03,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:02,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:01,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:09:00,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:59,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:58,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:57,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:56,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:55,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:54,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:53,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:52,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:51,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:50,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:49,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:48,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:47,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:46,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:45,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:44,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:43,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:42,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:41,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:40,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:39,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:38,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:37,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:36,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:35,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:34,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:33,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:32,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:31,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:30,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:29,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:28,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:27,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:26,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:25,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:24,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:23,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:22,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:21,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:20,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:19,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:18,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:17,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:16,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:08:15,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
